Species	Protein ID	Family	Genome/EST	Category
Zea mays	GRMZM2G097346_P02	bHLH	Genome	TF
Zea mays	GRMZM2G097346_P03	bHLH	Genome	TF
Zea mays	GRMZM2G098353_P01	bHLH	Genome	TF
Zea mays	GRMZM2G100182_P01	bHLH	Genome	TF
Zea mays	GRMZM2G101350_P01	bHLH	Genome	TF
Zea mays	GRMZM2G101350_P02	bHLH	Genome	TF
Zea mays	GRMZM2G101350_P03	bHLH	Genome	TF
Zea mays	GRMZM2G102951_P01	bHLH	Genome	TF
Zea mays	GRMZM2G102951_P02	bHLH	Genome	TF
Zea mays	GRMZM2G102951_P03	bHLH	Genome	TF
Zea mays	GRMZM2G103650_P01	bHLH	Genome	TF
Zea mays	GRMZM2G103660_P01	bHLH	Genome	TF
Zea mays	GRMZM2G104777_P01	bHLH	Genome	TF
Zea mays	GRMZM2G104821_P01	bHLH	Genome	TF
Zea mays	GRMZM2G105745_P01	bHLH	Genome	TF
Zea mays	GRMZM2G105745_P02	bHLH	Genome	TF
Zea mays	GRMZM2G107183_P01	bHLH	Genome	TF
Zea mays	GRMZM2G107276_P01	bHLH	Genome	TF
Zea mays	GRMZM2G107560_P01	bHLH	Genome	TF
Zea mays	GRMZM2G107672_P01	bHLH	Genome	TF
Zea mays	GRMZM2G111146_P01	bHLH	Genome	TF
Zea mays	GRMZM2G111146_P02	bHLH	Genome	TF
Zea mays	GRMZM2G111146_P04	bHLH	Genome	TF
Zea mays	GRMZM2G111666_P01	bHLH	Genome	TF
Zea mays	GRMZM2G111666_P02	bHLH	Genome	TF
Zea mays	GRMZM2G112629_P01	bHLH	Genome	TF
Zea mays	GRMZM2G112667_P01	bHLH	Genome	TF
Zea mays	GRMZM2G113257_P01	bHLH	Genome	TF
Zea mays	GRMZM2G114382_P01	bHLH	Genome	TF
Zea mays	GRMZM2G114444_P02	bHLH	Genome	TF
Zea mays	GRMZM2G114873_P02	bHLH	Genome	TF
Zea mays	GRMZM2G115960_P01	bHLH	Genome	TF
Zea mays	GRMZM2G115960_P02	bHLH	Genome	TF
Zea mays	GRMZM2G115960_P03	bHLH	Genome	TF
Zea mays	GRMZM2G116785_P02	bHLH	Genome	TF
Zea mays	GRMZM2G117690_P01	bHLH	Genome	TF
Zea mays	GRMZM2G117690_P02	bHLH	Genome	TF
Zea mays	GRMZM2G119823_P02	bHLH	Genome	TF
Zea mays	GRMZM2G120021_P01	bHLH	Genome	TF
Zea mays	GRMZM2G120071_P01	bHLH	Genome	TF
Zea mays	GRMZM2G120071_P02	bHLH	Genome	TF
Zea mays	GRMZM2G123002_P01	bHLH	Genome	TF
Zea mays	GRMZM2G123303_P01	bHLH	Genome	TF
Zea mays	GRMZM2G128807_P01	bHLH	Genome	TF
Zea mays	GRMZM2G128807_P04	bHLH	Genome	TF
Zea mays	GRMZM2G132550_P01	bHLH	Genome	TF
Zea mays	GRMZM2G133675_P01	bHLH	Genome	TF
Zea mays	GRMZM2G134735_P01	bHLH	Genome	TF
Zea mays	GRMZM2G134901_P01	bHLH	Genome	TF
Zea mays	GRMZM2G135577_P01	bHLH	Genome	TF
Zea mays	GRMZM2G137358_P01	bHLH	Genome	TF
Zea mays	GRMZM2G137374_P01	bHLH	Genome	TF
Zea mays	GRMZM2G137541_P01	bHLH	Genome	TF
Zea mays	GRMZM2G139372_P01	bHLH	Genome	TF
Zea mays	GRMZM2G139372_P02	bHLH	Genome	TF
Zea mays	GRMZM2G139372_P03	bHLH	Genome	TF
Zea mays	GRMZM2G139372_P04	bHLH	Genome	TF
Zea mays	GRMZM2G139372_P05	bHLH	Genome	TF
Zea mays	GRMZM2G139372_P06	bHLH	Genome	TF
Zea mays	GRMZM2G139372_P07	bHLH	Genome	TF
Zea mays	GRMZM2G142932_P01	bHLH	Genome	TF
Zea mays	GRMZM2G142932_P02	bHLH	Genome	TF
Zea mays	GRMZM2G144275_P04	bHLH	Genome	TF
Zea mays	GRMZM2G144275_P05	bHLH	Genome	TF
Zea mays	GRMZM2G144336_P01	bHLH	Genome	TF
Zea mays	GRMZM2G145146_P01	bHLH	Genome	TF
Zea mays	GRMZM2G145579_P01	bHLH	Genome	TF
Zea mays	GRMZM2G145579_P02	bHLH	Genome	TF
Zea mays	GRMZM2G147685_P01	bHLH	Genome	TF
Zea mays	GRMZM2G148723_P01	bHLH	Genome	TF
Zea mays	GRMZM2G150327_P01	bHLH	Genome	TF
Zea mays	GRMZM2G150415_P01	bHLH	Genome	TF
Zea mays	GRMZM2G150935_P03	bHLH	Genome	TF
Zea mays	GRMZM2G151931_P01	bHLH	Genome	TF
Zea mays	GRMZM2G153454_P01	bHLH	Genome	TF
Zea mays	GRMZM2G153454_P02	bHLH	Genome	TF
Zea mays	GRMZM2G153707_P01	bHLH	Genome	TF
Zea mays	GRMZM2G153707_P04	bHLH	Genome	TF
Zea mays	GRMZM2G153707_P05	bHLH	Genome	TF
Zea mays	GRMZM2G153707_P06	bHLH	Genome	TF
Zea mays	GRMZM2G155043_P01	bHLH	Genome	TF
Zea mays	GRMZM2G155762_P01	bHLH	Genome	TF
Zea mays	GRMZM2G155905_P01	bHLH	Genome	TF
Zea mays	GRMZM2G159937_P01	bHLH	Genome	TF
Zea mays	GRMZM2G162382_P01	bHLH	Genome	TF
Zea mays	GRMZM2G162382_P02	bHLH	Genome	TF
Zea mays	GRMZM2G162450_P01	bHLH	Genome	TF
Zea mays	GRMZM2G162998_P01	bHLH	Genome	TF
Zea mays	GRMZM2G163233_P01	bHLH	Genome	TF
Zea mays	GRMZM2G163831_P01	bHLH	Genome	TF
Zea mays	GRMZM2G164341_P01	bHLH	Genome	TF
Zea mays	GRMZM2G165042_P01	bHLH	Genome	TF
Zea mays	GRMZM2G165090_P01	bHLH	Genome	TF
Zea mays	GRMZM2G165316_P02	bHLH	Genome	TF
Zea mays	GRMZM2G165399_P01	bHLH	Genome	TF
Zea mays	GRMZM2G165977_P01	bHLH	Genome	TF
Zea mays	GRMZM2G166642_P01	bHLH	Genome	TF
Zea mays	GRMZM2G166642_P02	bHLH	Genome	TF
Zea mays	GRMZM2G166642_P03	bHLH	Genome	TF
Zea mays	GRMZM2G170559_P01	bHLH	Genome	TF
Zea mays	GRMZM2G171464_P01	bHLH	Genome	TF
Zea mays	GRMZM2G171818_P01	bHLH	Genome	TF
Zea mays	GRMZM2G171818_P02	bHLH	Genome	TF
Zea mays	GRMZM2G172297_P01	bHLH	Genome	TF
Zea mays	GRMZM2G172795_P01	bHLH	Genome	TF
Zea mays	GRMZM2G173372_P01	bHLH	Genome	TF
Zea mays	GRMZM2G173372_P02	bHLH	Genome	TF
Zea mays	GRMZM2G173521_P01	bHLH	Genome	TF
Zea mays	GRMZM2G173534_P01	bHLH	Genome	TF
Zea mays	GRMZM2G173534_P02	bHLH	Genome	TF
Zea mays	GRMZM2G173862_P01	bHLH	Genome	TF
Zea mays	GRMZM2G173953_P01	bHLH	Genome	TF
Zea mays	GRMZM2G175480_P01	bHLH	Genome	TF
Zea mays	GRMZM2G175955_P01	bHLH	Genome	TF
Zea mays	GRMZM2G176141_P01	bHLH	Genome	TF
Zea mays	GRMZM2G176289_P01	bHLH	Genome	TF
Zea mays	GRMZM2G176289_P02	bHLH	Genome	TF
Zea mays	GRMZM2G176289_P03	bHLH	Genome	TF
Zea mays	GRMZM2G176813_P01	bHLH	Genome	TF
Zea mays	GRMZM2G176813_P02	bHLH	Genome	TF
Zea mays	GRMZM2G178182_P01	bHLH	Genome	TF
Zea mays	GRMZM2G178182_P02	bHLH	Genome	TF
Zea mays	GRMZM2G180406_P01	bHLH	Genome	TF
Zea mays	GRMZM2G180406_P02	bHLH	Genome	TF
Zea mays	GRMZM2G180452_P01	bHLH	Genome	TF
Zea mays	GRMZM2G180452_P02	bHLH	Genome	TF
Zea mays	GRMZM2G180452_P03	bHLH	Genome	TF
Zea mays	GRMZM2G180452_P04	bHLH	Genome	TF
Zea mays	GRMZM2G180452_P06	bHLH	Genome	TF
Zea mays	GRMZM2G181433_P01	bHLH	Genome	TF
Zea mays	GRMZM2G181433_P02	bHLH	Genome	TF
Zea mays	GRMZM2G013378_P01	BSD	Genome	TF
Zea mays	GRMZM2G026127_P01	BSD	Genome	TF
Zea mays	GRMZM2G027535_P01	BSD	Genome	TF
Zea mays	GRMZM2G027535_P02	BSD	Genome	TF
Zea mays	GRMZM2G066674_P01	BSD	Genome	TF
Zea mays	GRMZM2G090187_P01	BSD	Genome	TF
Zea mays	GRMZM2G090187_P02	BSD	Genome	TF
Zea mays	GRMZM2G090187_P03	BSD	Genome	TF
Zea mays	GRMZM2G111672_P01	BSD	Genome	TF
Zea mays	GRMZM2G127548_P01	BSD	Genome	TF
Zea mays	GRMZM2G128368_P01	BSD	Genome	TF
Zea mays	GRMZM2G132063_P01	BSD	Genome	TF
Zea mays	GRMZM2G135621_P01	BSD	Genome	TF
Zea mays	GRMZM2G145594_P01	BSD	Genome	TF
Zea mays	GRMZM2G167207_P01	BSD	Genome	TF
Zea mays	GRMZM2G170161_P01	BSD	Genome	TF
Zea mays	AC191536.3_FGP036	bZIP	Genome	TF
Zea mays	AC203408.4_FGP035	bZIP	Genome	TF
Zea mays	AC204554.3_FGP020	bZIP	Genome	TF
Zea mays	AC204897.3_FGP039	bZIP	Genome	TF
Zea mays	AC205490.4_FGP043	bZIP	Genome	TF
Zea mays	AC206505.3_FGP028	bZIP	Genome	TF
Zea mays	AC208031.3_FGP032	bZIP	Genome	TF
Zea mays	AC209837.4_FGP031	bZIP	Genome	TF
Zea mays	AC210010.4_FGP027	bZIP	Genome	TF
Zea mays	AC217904.2_FGP044	bZIP	Genome	TF
Zea mays	GRMZM2G000171_P01	bZIP	Genome	TF
Zea mays	GRMZM2G000171_P02	bZIP	Genome	TF
Zea mays	GRMZM2G000171_P03	bZIP	Genome	TF
Zea mays	GRMZM2G000171_P04	bZIP	Genome	TF
Zea mays	GRMZM2G000171_P05	bZIP	Genome	TF
Zea mays	GRMZM2G000842_P01	bZIP	Genome	TF
Zea mays	GRMZM2G000842_P02	bZIP	Genome	TF
Zea mays	GRMZM2G000842_P03	bZIP	Genome	TF
Zea mays	GRMZM2G000842_P04	bZIP	Genome	TF
Zea mays	GRMZM2G002075_P01	bZIP	Genome	TF
Zea mays	GRMZM2G006578_P01	bZIP	Genome	TF
Zea mays	GRMZM2G006578_P02	bZIP	Genome	TF
Zea mays	GRMZM2G007063_P01	bZIP	Genome	TF
Zea mays	GRMZM2G007063_P04	bZIP	Genome	TF
Zea mays	GRMZM2G011932_P01	bZIP	Genome	TF
Zea mays	GRMZM2G011932_P03	bZIP	Genome	TF
Zea mays	GRMZM2G011932_P04	bZIP	Genome	TF
Zea mays	GRMZM2G012205_P01	bZIP	Genome	TF
Zea mays	GRMZM2G012205_P02	bZIP	Genome	TF
Zea mays	GRMZM2G015534_P01	bZIP	Genome	TF
Zea mays	GRMZM2G015534_P02	bZIP	Genome	TF
Zea mays	GRMZM2G015534_P03	bZIP	Genome	TF
Zea mays	GRMZM2G016150_P01	bZIP	Genome	TF
Zea mays	GRMZM2G019106_P01	bZIP	Genome	TF
Zea mays	GRMZM2G019446_P01	bZIP	Genome	TF
Zea mays	GRMZM2G019521_P01	bZIP	Genome	TF
Zea mays	GRMZM2G019589_P01	bZIP	Genome	TF
Zea mays	GRMZM2G019589_P02	bZIP	Genome	TF
Zea mays	GRMZM2G020799_P01	bZIP	Genome	TF
Zea mays	GRMZM2G020993_P01	bZIP	Genome	TF
Zea mays	GRMZM2G020993_P02	bZIP	Genome	TF
Zea mays	GRMZM2G023767_P01	bZIP	Genome	TF
Zea mays	GRMZM2G025812_P01	bZIP	Genome	TF
Zea mays	GRMZM2G025812_P02	bZIP	Genome	TF
Zea mays	GRMZM2G027976_P01	bZIP	Genome	TF
Zea mays	GRMZM2G029516_P01	bZIP	Genome	TF
Zea mays	GRMZM2G030877_P01	bZIP	Genome	TF
Zea mays	GRMZM2G030877_P02	bZIP	Genome	TF
Zea mays	GRMZM2G033049_P01	bZIP	Genome	TF
Zea mays	GRMZM2G033049_P02	bZIP	Genome	TF
Zea mays	GRMZM2G033230_P01	bZIP	Genome	TF
Zea mays	GRMZM2G033230_P02	bZIP	Genome	TF
Zea mays	GRMZM2G037910_P01	bZIP	Genome	TF
Zea mays	GRMZM2G038015_P01	bZIP	Genome	TF
Zea mays	GRMZM2G039828_P01	bZIP	Genome	TF
Zea mays	GRMZM2G042960_P01	bZIP	Genome	TF
Zea mays	GRMZM2G043600_P01	bZIP	Genome	TF
Zea mays	GRMZM2G043660_P01	bZIP	Genome	TF
Zea mays	GRMZM2G045236_P01	bZIP	Genome	TF
Zea mays	GRMZM2G045236_P02	bZIP	Genome	TF
Zea mays	GRMZM2G052102_P01	bZIP	Genome	TF
Zea mays	GRMZM2G053255_P01	bZIP	Genome	TF
Zea mays	GRMZM2G055413_P01	bZIP	Genome	TF
Zea mays	GRMZM2G055413_P02	bZIP	Genome	TF
Zea mays	GRMZM2G055413_P03	bZIP	Genome	TF
Zea mays	GRMZM2G055413_P04	bZIP	Genome	TF
Zea mays	GRMZM2G055413_P05	bZIP	Genome	TF
Zea mays	GRMZM2G055413_P06	bZIP	Genome	TF
Zea mays	GRMZM2G055413_P07	bZIP	Genome	TF
Zea mays	GRMZM2G055597_P01	bZIP	Genome	TF
Zea mays	GRMZM2G055597_P02	bZIP	Genome	TF
Zea mays	GRMZM2G055597_P03	bZIP	Genome	TF
Zea mays	GRMZM2G055597_P04	bZIP	Genome	TF
Zea mays	GRMZM2G058172_P01	bZIP	Genome	TF
Zea mays	GRMZM2G060109_P01	bZIP	Genome	TF
Zea mays	GRMZM2G060216_P01	bZIP	Genome	TF
Zea mays	GRMZM2G060216_P02	bZIP	Genome	TF
Zea mays	GRMZM2G060290_P01	bZIP	Genome	TF
Zea mays	GRMZM2G061509_P01	bZIP	Genome	TF
Zea mays	GRMZM2G061509_P02	bZIP	Genome	TF
Zea mays	GRMZM2G061509_P03	bZIP	Genome	TF
Zea mays	GRMZM2G061509_P04	bZIP	Genome	TF
Zea mays	GRMZM2G061509_P05	bZIP	Genome	TF
Zea mays	GRMZM2G061509_P06	bZIP	Genome	TF
Zea mays	GRMZM2G061509_P07	bZIP	Genome	TF
Zea mays	GRMZM2G061517_P01	bZIP	Genome	TF
Zea mays	GRMZM2G062391_P01	bZIP	Genome	TF
Zea mays	GRMZM2G062736_P01	bZIP	Genome	TF
Zea mays	GRMZM2G063106_P01	bZIP	Genome	TF
Zea mays	GRMZM2G063106_P02	bZIP	Genome	TF
Zea mays	GRMZM2G063106_P03	bZIP	Genome	TF
Zea mays	GRMZM2G063106_P04	bZIP	Genome	TF
Zea mays	GRMZM2G066581_P01	bZIP	Genome	TF
Zea mays	GRMZM2G066734_P01	bZIP	Genome	TF
Zea mays	GRMZM2G068844_P01	bZIP	Genome	TF
Zea mays	GRMZM2G069396_P01	bZIP	Genome	TF
Zea mays	GRMZM2G073427_P02	bZIP	Genome	TF
Zea mays	GRMZM2G073427_P03	bZIP	Genome	TF
Zea mays	GRMZM2G073427_P04	bZIP	Genome	TF
Zea mays	GRMZM2G073427_P07	bZIP	Genome	TF
Zea mays	GRMZM2G073892_P01	bZIP	Genome	TF
Zea mays	GRMZM2G073892_P02	bZIP	Genome	TF
Zea mays	GRMZM2G074373_P01	bZIP	Genome	TF
Zea mays	GRMZM2G074373_P02	bZIP	Genome	TF
Zea mays	GRMZM2G077124_P03	bZIP	Genome	TF
Zea mays	GRMZM2G078975_P01	bZIP	Genome	TF
Zea mays	GRMZM2G079365_P01	bZIP	Genome	TF
Zea mays	GRMZM2G079524_P01	bZIP	Genome	TF
Zea mays	GRMZM2G080111_P01	bZIP	Genome	TF
Zea mays	GRMZM2G080731_P01	bZIP	Genome	TF
Zea mays	GRMZM2G080731_P02	bZIP	Genome	TF
Zea mays	GRMZM2G080731_P03	bZIP	Genome	TF
Zea mays	GRMZM2G080731_P04	bZIP	Genome	TF
Zea mays	GRMZM2G087565_P01	bZIP	Genome	TF
Zea mays	GRMZM2G087565_P02	bZIP	Genome	TF
Zea mays	GRMZM2G087565_P03	bZIP	Genome	TF
Zea mays	GRMZM2G087565_P04	bZIP	Genome	TF
Zea mays	GRMZM2G087565_P05	bZIP	Genome	TF
Zea mays	GRMZM2G087565_P06	bZIP	Genome	TF
Zea mays	GRMZM2G087565_P07	bZIP	Genome	TF
Zea mays	GRMZM2G091555_P01	bZIP	Genome	TF
Zea mays	GRMZM2G092137_P01	bZIP	Genome	TF
Zea mays	GRMZM2G093020_P01	bZIP	Genome	TF
Zea mays	GRMZM2G093153_P01	bZIP	Genome	TF
Zea mays	GRMZM2G094352_P01	bZIP	Genome	TF
Zea mays	GRMZM2G094352_P02	bZIP	Genome	TF
Zea mays	GRMZM2G095078_P01	bZIP	Genome	TF
Zea mays	GRMZM2G095078_P02	bZIP	Genome	TF
Zea mays	GRMZM2G095814_P01	bZIP	Genome	TF
Zea mays	GRMZM2G098904_P01	bZIP	Genome	TF
Zea mays	GRMZM2G098904_P02	bZIP	Genome	TF
Zea mays	GRMZM2G102170_P01	bZIP	Genome	TF
Zea mays	GRMZM2G103647_P01	bZIP	Genome	TF
Zea mays	GRMZM2G103647_P03	bZIP	Genome	TF
Zea mays	GRMZM2G108223_P01	bZIP	Genome	TF
Zea mays	GRMZM2G108401_P01	bZIP	Genome	TF
Zea mays	GRMZM2G112483_P01	bZIP	Genome	TF
Zea mays	GRMZM2G112483_P02	bZIP	Genome	TF
Zea mays	GRMZM2G113122_P01	bZIP	Genome	TF
Zea mays	GRMZM2G113122_P02	bZIP	Genome	TF
Zea mays	GRMZM2G117260_P01	bZIP	Genome	TF
Zea mays	GRMZM2G117851_P01	bZIP	Genome	TF
Zea mays	GRMZM2G118393_P01	bZIP	Genome	TF
Zea mays	GRMZM2G122846_P01	bZIP	Genome	TF
Zea mays	GRMZM2G125243_P01	bZIP	Genome	TF
Zea mays	GRMZM2G125243_P02	bZIP	Genome	TF
Zea mays	GRMZM2G125384_P01	bZIP	Genome	TF
Zea mays	GRMZM2G125934_P01	bZIP	Genome	TF
Zea mays	GRMZM2G125934_P02	bZIP	Genome	TF
Zea mays	GRMZM2G129247_P02	bZIP	Genome	TF
Zea mays	GRMZM2G129247_P03	bZIP	Genome	TF
Zea mays	GRMZM2G129256_P01	bZIP	Genome	TF
Zea mays	GRMZM2G129518_P01	bZIP	Genome	TF
Zea mays	GRMZM2G129518_P02	bZIP	Genome	TF
Zea mays	GRMZM2G131961_P02	bZIP	Genome	TF
Zea mays	GRMZM2G131961_P05	bZIP	Genome	TF
Zea mays	GRMZM2G132868_P01	bZIP	Genome	TF
Zea mays	GRMZM2G132976_P01	bZIP	Genome	TF
Zea mays	GRMZM2G132976_P02	bZIP	Genome	TF
Zea mays	GRMZM2G133331_P01	bZIP	Genome	TF
Zea mays	GRMZM2G133331_P02	bZIP	Genome	TF
Zea mays	GRMZM2G133331_P03	bZIP	Genome	TF
Zea mays	GRMZM2G133331_P04	bZIP	Genome	TF
Zea mays	GRMZM2G135987_P01	bZIP	Genome	TF
Zea mays	GRMZM2G136266_P01	bZIP	Genome	TF
Zea mays	GRMZM2G136266_P02	bZIP	Genome	TF
Zea mays	GRMZM2G137046_P01	bZIP	Genome	TF
Zea mays	GRMZM2G137532_P01	bZIP	Genome	TF
Zea mays	GRMZM2G138619_P01	bZIP	Genome	TF
Zea mays	GRMZM2G140355_P01	bZIP	Genome	TF
Zea mays	GRMZM2G142187_P01	bZIP	Genome	TF
Zea mays	GRMZM2G142187_P02	bZIP	Genome	TF
Zea mays	GRMZM2G144480_P01	bZIP	Genome	TF
Zea mays	GRMZM2G144953_P01	bZIP	Genome	TF
Zea mays	GRMZM2G144953_P02	bZIP	Genome	TF
Zea mays	GRMZM2G144953_P03	bZIP	Genome	TF
Zea mays	GRMZM2G144953_P04	bZIP	Genome	TF
Zea mays	GRMZM2G145425_P01	bZIP	Genome	TF
Zea mays	GRMZM2G145425_P03	bZIP	Genome	TF
Zea mays	GRMZM2G145425_P05	bZIP	Genome	TF
Zea mays	GRMZM2G145571_P01	bZIP	Genome	TF
Zea mays	GRMZM2G146020_P01	bZIP	Genome	TF
Zea mays	GRMZM2G146020_P02	bZIP	Genome	TF
Zea mays	GRMZM2G149040_P01	bZIP	Genome	TF
Zea mays	GRMZM2G149150_P01	bZIP	Genome	TF
Zea mays	GRMZM2G149961_P01	bZIP	Genome	TF
Zea mays	GRMZM2G151295_P02	bZIP	Genome	TF
Zea mays	GRMZM2G151491_P01	bZIP	Genome	TF
Zea mays	GRMZM2G151491_P02	bZIP	Genome	TF
Zea mays	GRMZM2G151491_P03	bZIP	Genome	TF
Zea mays	GRMZM2G151491_P04	bZIP	Genome	TF
Zea mays	GRMZM2G151491_P05	bZIP	Genome	TF
Zea mays	GRMZM2G151491_P06	bZIP	Genome	TF
Zea mays	GRMZM2G151491_P07	bZIP	Genome	TF
Zea mays	GRMZM2G153144_P01	bZIP	Genome	TF
Zea mays	GRMZM2G157177_P01	bZIP	Genome	TF
Zea mays	GRMZM2G157177_P02	bZIP	Genome	TF
Zea mays	GRMZM2G157722_P01	bZIP	Genome	TF
Zea mays	GRMZM2G157722_P02	bZIP	Genome	TF
Zea mays	GRMZM2G158313_P01	bZIP	Genome	TF
Zea mays	GRMZM2G159006_P01	bZIP	Genome	TF
Zea mays	GRMZM2G159134_P01	bZIP	Genome	TF
Zea mays	GRMZM2G159134_P02	bZIP	Genome	TF
Zea mays	GRMZM2G161009_P01	bZIP	Genome	TF
Zea mays	GRMZM2G161602_P01	bZIP	Genome	TF
Zea mays	GRMZM2G161602_P02	bZIP	Genome	TF
Zea mays	GRMZM2G163643_P01	bZIP	Genome	TF
Zea mays	GRMZM2G163643_P03	bZIP	Genome	TF
Zea mays	GRMZM2G164622_P01	bZIP	Genome	TF
Zea mays	GRMZM2G167448_P01	bZIP	Genome	TF
Zea mays	GRMZM2G167448_P02	bZIP	Genome	TF
Zea mays	GRMZM2G168079_P01	bZIP	Genome	TF
Zea mays	GRMZM2G168204_P01	bZIP	Genome	TF
Zea mays	GRMZM2G171370_P01	bZIP	Genome	TF
Zea mays	GRMZM2G171370_P03	bZIP	Genome	TF
Zea mays	GRMZM2G171370_P04	bZIP	Genome	TF
Zea mays	GRMZM2G171912_P01	bZIP	Genome	TF
Zea mays	GRMZM2G172048_P01	bZIP	Genome	TF
Zea mays	GRMZM2G172246_P01	bZIP	Genome	TF
Zea mays	GRMZM2G172246_P05	bZIP	Genome	TF
Zea mays	GRMZM2G175267_P01	bZIP	Genome	TF
Zea mays	GRMZM2G175267_P02	bZIP	Genome	TF
Zea mays	GRMZM2G175267_P03	bZIP	Genome	TF
Zea mays	GRMZM2G175267_P04	bZIP	Genome	TF
Zea mays	GRMZM2G175267_P05	bZIP	Genome	TF
Zea mays	GRMZM2G175280_P01	bZIP	Genome	TF
Zea mays	GRMZM2G175280_P02	bZIP	Genome	TF
Zea mays	GRMZM2G175567_P01	bZIP	Genome	TF
Zea mays	GRMZM2G175870_P01	bZIP	Genome	TF
Zea mays	GRMZM2G175870_P02	bZIP	Genome	TF
Zea mays	GRMZM2G175870_P03	bZIP	Genome	TF
Zea mays	GRMZM2G175870_P04	bZIP	Genome	TF
Zea mays	GRMZM2G177046_P01	bZIP	Genome	TF
Zea mays	GRMZM2G178231_P02	bZIP	Genome	TF
Zea mays	GRMZM2G179587_P01	bZIP	Genome	TF
Zea mays	GRMZM2G180598_P01	bZIP	Genome	TF
Zea mays	GRMZM2G180847_P01	bZIP	Genome	TF
Zea mays	GRMZM2G181190_P01	bZIP	Genome	TF
Zea mays	GRMZM2G011004_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G012717_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G013398_P03	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G013398_P04	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G021777_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G038783_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G039005_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G041991_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G042198_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G051671_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G053386_P02	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G075562_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G092363_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G095598_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G102882_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G107886_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G114137_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G123270_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G134671_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G137916_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G143673_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G144346_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G146884_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G148772_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G159996_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G167560_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G173339_P01	C2C2-CO-like	Genome	TF
Zea mays	GRMZM2G176173_P01	C2C2-CO-like	Genome	TF
Zea mays	AC190482.1_FGP031	C2C2-Dof	Genome	TF
Zea mays	AC194246.3_FGP043	C2C2-Dof	Genome	TF
Zea mays	AC214789.2_FGP025	C2C2-Dof	Genome	TF
Zea mays	AC215860.3_FGP033	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G001066_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G007176_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G007176_P02	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G009406_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G010290_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G011832_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G017470_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G025521_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G027729_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G027973_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G033646_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G042218_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G045678_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G047353_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G047353_P02	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G047353_P03	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G047353_P04	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G061292_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G064655_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G073256_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G081262_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G082490_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G084130_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G089949_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G091907_P01	C2C2-Dof	Genome	TF
Zea mays	GRMZM2G093725_P01	C2C2-Dof	Genome	TF
