id,category,trait,tissue,padj
GRMZM2G056236,other,SouthernLeafBlight,Kern,1
GRMZM2G056329,Metabolite,X.6537496..chlorogenic.acid.2..27.18._alt,LMAN,0.532225636421829
GRMZM2G056329,Metabolite,X.9750..citrulline.2..16.691,GShoot,1
GRMZM2G056697,Male Inflorescence,TasselLength,L3Base,0.0669133211886341
GRMZM2G056697,Male Inflorescence,TasselLength,LMAN,0.00430938637779232
GRMZM2G056702,Development,EarHeight,L3Base,1
GRMZM2G056702,other,SouthernLeafBlight,L3Base,0.00770556249357446
GRMZM2G057031,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,1
GRMZM2G057031,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,1
GRMZM2G057031,Metabolite,X.6537496..chlorogenic.acid.1..26.37,Kern,1
GRMZM2G057031,Seed Traits,TotalKernelNum,L3Base,0.921216328239833
GRMZM2G057075,Male Inflorescence,TasselLength,LMAN,0.919188723199935
GRMZM2G057075,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
GRMZM2G057075,Metabolite,X.938..nicotinic.acid..10.27,Kern,1
GRMZM2G057075,other,TasselBranchLength,LMAN,1
GRMZM2G057437,Female Inflorescence,EarRowNumber,LMAD,1
GRMZM2G057437,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,GShoot,0.779795471741182
GRMZM2G057437,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAN,1
GRMZM2G057437,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GShoot,1
GRMZM2G057441,Metabolite,X.1549111..caffeic.acid..19.755,LMAN,1
GRMZM2G057441,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G057637,Flowering Time,DaystoSilk,Kern,1
GRMZM2G057637,Flowering Time,GDDDaystoSilk,Kern,1
GRMZM2G057973,other,NIRStarch,LMAD,1
GRMZM2G057973,other,SecondaryBranchNumber,GRoot,0.0580450602480831
GRMZM2G058310,Metabolite,X.1001..phenethylamine..13.742,LMAD,0.946902358225421
GRMZM2G058310,Metabolite,X.1001..phenethylamine..13.742,LMAN,0.643077912118304
GRMZM2G058310,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,1
GRMZM2G058404,Metabolite,X.5460935..turanose.1..24.81,GRoot,1
GRMZM2G058404,Metabolite,X.738..L.glutamine.2..14.083,LMAN,1
GRMZM2G058414,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,1
GRMZM2G058414,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,Kern,1
GRMZM2G058496,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,Kern,1
GRMZM2G058496,Metabolite,X.6255..maltose..2..24.915,LMAN,1
GRMZM2G058584,Development,PlantHeight,Kern,1
GRMZM2G058584,Metabolite,X.92824..D.malic.acid..12.794..s100,Kern,1
GRMZM2G058734,Metabolite,X.448388..D.allose.1..17.278,GShoot,1
GRMZM2G058734,Metabolite,X.5984..fructose.1..17.18..s100,GShoot,1
GRMZM2G058734,Metabolite,X.5988..Sucrose..23.988..s100,LMAD,1
GRMZM2G058734,Metabolite,X.6262..L.ornithine.2..16.632,GShoot,1
GRMZM2G058734,Metabolite,X.6288..L.threonine.2..11.464,GShoot,1
GRMZM2G058734,Metabolite,X.738..L.glutamine.2..14.083,GShoot,1
GRMZM2G058734,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G058734,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G058734,Metabolite,X.738..L.glutamine.2..14.083,LMAN,1
GRMZM2G058884,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,1
GRMZM2G058884,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,1
GRMZM2G058884,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,1
GRMZM2G058900,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G058900,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,Kern,1
GRMZM2G058970,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.000586853933248754
GRMZM2G058970,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,1
GRMZM2G058970,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
GRMZM2G059129,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GRoot,1
GRMZM2G059129,Metabolite,X.5962..L.lysine.2..17.643,GRoot,1
GRMZM2G059129,Metabolite,X.700..ethanolamine..9.879,LMAN,1
GRMZM2G059325,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G059325,Leaf Morphology,LeafWidth,LMAD,1
GRMZM2G059325,Metabolite,X.6912..xylitol..15.376,LMAN,1
GRMZM2G059381,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,0.52090071432011
GRMZM2G059381,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,L3Tip,1
GRMZM2G059381,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,1
GRMZM2G059381,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,Kern,1
GRMZM2G059671,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,Kern,1
GRMZM2G059671,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,0.000291748138529613
GRMZM2G059671,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Base,0.700580288893056
GRMZM2G059706,Metabolite,X.439742..beta.cyano.L.alanine..11.288,LMAD,0.47730767885228
GRMZM2G059706,Metabolite,X.439742..beta.cyano.L.alanine..11.288,LMAN,0.0241919054265916
GRMZM2G059706,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
GRMZM2G059706,Metabolite,X.5962..L.lysine.2..17.643,LMAN,0.0143931555823817
GRMZM2G059706,Metabolite,X.60961..adenosine..23.825,LMAD,0.716369251155121
GRMZM2G059706,Metabolite,X.754..glycerol.1.phosphate..16.056,LMAD,1
GRMZM2G059706,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
GRMZM2G059706,Metabolite,X.791..DL.isoleucine.2..10.225,LMAN,1
GRMZM2G059958,Metabolite,X.5460935..turanose.1..24.81,L3Base,0.0675179651640745
GRMZM2G059958,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAN,1
GRMZM2G059965,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G059965,Seed Traits,CobWeight,GRoot,1
GRMZM2G059965,Seed Traits,EarWeight,GRoot,0.669291925201842
GRMZM2G060311,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,0.264978079594933
GRMZM2G060311,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Tip,7.73782695251413e-07
GRMZM2G060337,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
GRMZM2G060337,Metabolite,X.754..glycerol.1.phosphate..16.056,LMAN,1
GRMZM2G060690,Metabolite,X.8742..shikimic.acid..16.433..s100,Kern,1
GRMZM2G060690,other,NumberofTilleringPlants,Kern,9.79138156405046e-05
GRMZM2G060742,Flowering Time,DaystoSilk,LMAD,1
GRMZM2G060742,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G060742,Flowering Time,GDDDaystoSilk,LMAD,1
GRMZM2G060742,Flowering Time,GDDDaystoTassel,LMAD,1
GRMZM2G060906,Metabolite,X.12647..L.homoserine.2..12.359,GRoot,1
GRMZM2G060906,Metabolite,X.439451..galactinol.2..26.479,LMAD,1
GRMZM2G060906,Metabolite,X.5460673..D.saccharic.acid..18.614,GRoot,1
GRMZM2G060999,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G060999,Metabolite,X.8742..shikimic.acid..16.433..s100,GShoot,1
GRMZM2G061515,Metabolite,X.5984..fructose.1..17.18..s100,GShoot,1
GRMZM2G061515,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GShoot,1
GRMZM2G061833,Metabolite,X.5321515..stigmasterol..28.442,GRoot,1
GRMZM2G061833,Metabolite,X.754..glycerol.1.phosphate..16.056,Kern,1
GRMZM2G062019,Metabolite,X.6057..tyrosine.2..17.871,GShoot,1
GRMZM2G062019,other,StandCount,L3Base,0.173959904931493
GRMZM2G062142,Metabolite,X.5460935..turanose.1..24.81,LMAN,1
GRMZM2G062142,Metabolite,X.6255..maltose..2..24.915,LMAN,1
GRMZM2G062156,Metabolite,X.5321515..stigmasterol..28.442,Kern,1
GRMZM2G062156,other,SouthernLeafBlight,L3Tip,0.126372415074883
GRMZM2G062531,Metabolite,X.6912..xylitol..15.376,L3Tip,3.81847577197725e-05
GRMZM2G062531,Metabolite,X.750..glycine..10.456..s100,L3Base,1
GRMZM2G062585,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,L3Tip,1
GRMZM2G062585,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G062683,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,Kern,1
GRMZM2G062683,Metabolite,X.239..Beta..alanine..1..12.044,Kern,1
GRMZM2G062683,Metabolite,X.3037582..mucic.acid..18.907,GRoot,1
GRMZM2G063517,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,9.15202975051815e-08
GRMZM2G063517,Metabolite,X.5321515..stigmasterol..28.442,L3Tip,0.0562020865822703
GRMZM2G063517,Metabolite,X.5960..aspartic.acid.2..13.207,L3Tip,0.14129200704408
GRMZM2G063824,Metabolite,X.12647..L.homoserine.2..12.359,Kern,1
GRMZM2G063824,Metabolite,X.738..L.glutamine.2..14.083,Kern,1
GRMZM2G064197,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
GRMZM2G064197,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAN,1
GRMZM2G064197,other,NumberofTilleringPlants,L3Tip,0.000297779034097445
GRMZM2G064328,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,L3Base,1
GRMZM2G064328,Metabolite,X.6508..quinic.acid..17.076..s100,GShoot,1
GRMZM2G064537,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GShoot,1
GRMZM2G064537,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Base,0.000527089781763301
GRMZM2G064537,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,1
GRMZM2G064537,Metabolite,X.12647..L.homoserine.2..12.359,GRoot,1
GRMZM2G064537,Metabolite,X.12647..L.homoserine.2..12.359,GShoot,3.70814490224802e-13
GRMZM2G064537,Metabolite,X.12647..L.homoserine.2..12.359,L3Base,2.5568087425043e-08
GRMZM2G064537,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,7.59392548843607e-12
GRMZM2G064537,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,1
GRMZM2G064537,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G064537,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,1
GRMZM2G064537,Metabolite,X.3037582..mucic.acid..18.907,GRoot,1
GRMZM2G064537,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,L3Base,0.395410628150612
GRMZM2G064537,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,L3Base,1
GRMZM2G064537,Metabolite,X.5951..L.serine.2..11.174..s100,GShoot,1
GRMZM2G064537,Metabolite,X.60961..adenosine..23.825,L3Tip,1
GRMZM2G064537,Metabolite,X.6288..L.threonine.2..11.464,GShoot,8.23776876046622e-07
GRMZM2G064537,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,1
GRMZM2G064537,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAN,1
GRMZM2G064537,Metabolite,X.738..L.glutamine.2..14.083,L3Base,0.210648356096436
GRMZM2G064732,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Base,1
GRMZM2G064732,other,TasselBranchLength,GShoot,0.302343708812632
GRMZM2G064750,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,LMAN,1
GRMZM2G064750,Metabolite,X.738..L.glutamine.2..14.083,LMAN,1
GRMZM2G064868,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
GRMZM2G064868,other,RowQuality,L3Tip,1
GRMZM2G064936,Metabolite,X.439194..glyceric.acid..10.735,Kern,1
GRMZM2G064936,Seed Traits,TotalKernelVolume,L3Base,1
GRMZM2G064954,Metabolite,X.5960..aspartic.acid.2..13.207,L3Tip,0.731405997087351
GRMZM2G064954,Metabolite,X.750..glycine..10.456..s100,L3Base,1
GRMZM2G065012,Metabolite,X.5962..L.lysine.2..17.643,LMAN,1
GRMZM2G065012,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,1
GRMZM2G065030,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GShoot,1
GRMZM2G065030,Metabolite,X.311..citric.acid..16.615..s100,LMAN,1
GRMZM2G065073,Flowering Time,AnthesistoSilkInterval,LMAN,0.790650777465741
GRMZM2G065073,Metabolite,X.5460935..turanose.1..24.81,Kern,1
GRMZM2G065105,other,NIRProtein,LMAD,1
GRMZM2G065105,other,NIRStarch,LMAD,1
GRMZM2G065214,Development,PlantHeight,LMAD,0.815420795341704
GRMZM2G065214,other,Spikelets.MainSpike,L3Tip,1
GRMZM2G065284,other,NIROil,Kern,1
GRMZM2G065284,other,NumberofTilleringPlants,Kern,3.66377383764771e-06
GRMZM2G065451,Metabolite,X.439242..Raffinose..29.282,L3Tip,0.00803286036752837
GRMZM2G065451,Metabolite,X.9750..citrulline.2..16.691,GRoot,1
GRMZM2G065471,Female Inflorescence,EarRowNumber,GRoot,1
GRMZM2G065471,Metabolite,X.60961..adenosine..23.825,LMAN,1
GRMZM2G065622,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
GRMZM2G065622,Metabolite,X.5321515..stigmasterol..28.442,Kern,1
GRMZM2G065622,Metabolite,X.8742..shikimic.acid..16.433..s100,Kern,1
GRMZM2G065804,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAD,1
GRMZM2G065804,Metabolite,X.6288..L.threonine.2..11.464,LMAD,1
GRMZM2G065804,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G065989,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,GRoot,1
GRMZM2G065989,Metabolite,X.60961..adenosine..23.825,GShoot,1
GRMZM2G066234,Female Inflorescence,EarLength,GRoot,0.0191499773065285
GRMZM2G066234,Metabolite,X.444266..maleic.acid..10.323,LMAD,1
GRMZM2G066234,Seed Traits,EarWeight,GRoot,0.669291925201842
GRMZM2G066614,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Tip,1
GRMZM2G066614,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GRoot,1
GRMZM2G066636,Metabolite,X.6106..L.leucine.2..9.945,Kern,3.5069480652794e-09
GRMZM2G066636,Metabolite,X.6537496..chlorogenic.acid.1..26.37,Kern,8.60297231544066e-13
GRMZM2G066636,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,Kern,0.0165734423160568
GRMZM2G066636,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
GRMZM2G067036,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,1
GRMZM2G067036,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,1
GRMZM2G067171,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,GRoot,1
GRMZM2G067171,Metabolite,X.3037582..mucic.acid..18.907,L3Base,1
GRMZM2G067402,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAN,1
GRMZM2G067402,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAN,1
GRMZM2G067417,Metabolite,X.1549111..caffeic.acid..19.755,LMAN,1
GRMZM2G067417,Metabolite,X.439451..galactinol.2..26.479,LMAD,1
GRMZM2G067624,Flowering Time,DaystoSilk,LMAD,1
GRMZM2G067624,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G067624,Flowering Time,GDDDaystoSilk,LMAD,1
GRMZM2G067624,Flowering Time,GDDDaystoTassel,LMAD,1
GRMZM2G067883,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,LMAN,1
GRMZM2G067883,Metabolite,X.6912..xylitol..15.376,LMAN,1
GRMZM2G068117,Metabolite,X.439451..galactinol.2..26.479,L3Base,1
GRMZM2G068117,Metabolite,X.6262..L.ornithine.2..16.632,LMAD,1
GRMZM2G068117,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
GRMZM2G068323,Metabolite,X.2116..alpha.tocophereol..27.379,Kern,1
GRMZM2G068323,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,L3Base,1
GRMZM2G068639,Metabolite,X.5984..fructose.1..17.18..s100,GShoot,1
GRMZM2G068639,Metabolite,X.60961..adenosine..23.825,L3Tip,0.574934181510008
GRMZM2G068665,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,Kern,1
GRMZM2G068665,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,1
GRMZM2G068665,other,SouthernLeafBlight,L3Base,1
GRMZM2G068984,Flowering Time,DaystoSilk,LMAD,0.0706157585780209
GRMZM2G068984,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G068984,Flowering Time,GDDDaystoSilk,LMAD,0.187833594973582
GRMZM2G068984,Flowering Time,GDDDaystoTassel,LMAD,0.0954343591667888
GRMZM2G069078,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,1
GRMZM2G069078,Metabolite,X.204..allantoin.1..17.293,L3Tip,0.0354092035757736
GRMZM2G069078,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G069078,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,1
GRMZM2G069078,Metabolite,X.5962..L.lysine.2..17.643,L3Tip,0.00602445107152461
GRMZM2G069078,Metabolite,X.6288..L.threonine.2..11.464,L3Tip,1.99676645684654e-05
GRMZM2G069078,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,L3Base,1
GRMZM2G069078,Metabolite,X.750..glycine..10.456..s100,GRoot,0.868195858214912
GRMZM2G069078,Metabolite,X.791..DL.isoleucine.2..10.225,L3Tip,0.204601483914642
GRMZM2G069174,Metabolite,X.9750..citrulline.2..16.691,Kern,1
GRMZM2G069174,other,NIROil,LMAD,0.0800533417032696
GRMZM2G069317,Metabolite,X.5962..L.lysine.2..17.643,GShoot,1
GRMZM2G069317,Metabolite,X.6262..L.ornithine.2..16.632,GShoot,1
GRMZM2G069455,Metabolite,X.5460935..turanose.1..24.81,GRoot,1
GRMZM2G069455,Metabolite,X.5460935..turanose.1..24.81,GShoot,1
GRMZM2G069676,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G069676,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Tip,0.871965264508987
GRMZM2G069678,Metabolite,X.1549111..caffeic.acid..19.755,Kern,0.501820601992836
GRMZM2G069678,Metabolite,X.439451..galactinol.2..26.479,LMAN,1
GRMZM2G069694,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,1
GRMZM2G069694,Metabolite,X.6255..maltose..2..24.915,GRoot,1
GRMZM2G069923,Metabolite,X.1001..phenethylamine..13.742,Kern,1
GRMZM2G069923,Metabolite,X.8742..shikimic.acid..16.433..s100,GShoot,1
GRMZM2G069923,other,NIRStarch,LMAD,1
GRMZM2G070211,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Base,0.0342292647652697
GRMZM2G070211,Metabolite,X.3037582..mucic.acid..18.907,GRoot,1
GRMZM2G070211,Metabolite,X.9750..citrulline.2..16.691,GRoot,3.98683667377497e-05
GRMZM2G070252,Metabolite,X.444266..maleic.acid..10.323,LMAD,1
GRMZM2G070252,Metabolite,X.5321515..stigmasterol..28.442,LMAD,1
GRMZM2G070252,Metabolite,X.6508..quinic.acid..17.076..s100,LMAD,1
GRMZM2G070271,other,NIROil,LMAD,1
GRMZM2G070271,other,NumberofTilleringPlants,Kern,0.433731014620473
GRMZM2G070279,other,Spikelets.MainSpike,LMAD,1
GRMZM2G070279,other,Spikelets.PrimaryBranch,LMAD,1
GRMZM2G070500,Metabolite,X.444972..fumaric.acid..10.94,L3Tip,0.0155252470323788
GRMZM2G070500,Metabolite,X.92824..D.malic.acid..12.794..s100,L3Tip,0.0809960320874736
GRMZM2G071468,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G071468,Seed Traits,TotalKernelNum,Kern,0.00151482320500329
GRMZM2G071970,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,L3Tip,1
GRMZM2G071970,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,Kern,1
GRMZM2G071986,Metabolite,X.439242..Raffinose..29.282,LMAN,1
GRMZM2G071986,Metabolite,X.439451..galactinol.2..26.479,LMAN,1
GRMZM2G071997,Metabolite,X.5460935..turanose.1..24.81,Kern,1
GRMZM2G071997,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G072117,Metabolite,X.5984..fructose.1..17.18..s100,LMAD,0.785453088541683
GRMZM2G072117,other,SouthernLeafBlight,LMAD,1
GRMZM2G072383,Metabolite,X.439242..Raffinose..29.282,L3Base,0.0108554812126522
GRMZM2G072383,Metabolite,X.5960..aspartic.acid.2..13.207,L3Base,1
GRMZM2G072406,Leaf Morphology,LeafWidth,Kern,1
GRMZM2G072406,Seed Traits,X20KernelWeight,GRoot,0.385719565849832
GRMZM2G072506,Metabolite,X.827..ribitol..15.66,L3Base,1
GRMZM2G072506,other,Spikelets.PrimaryBranch,LMAD,1
GRMZM2G073180,Metabolite,X.439183..3.phosphoglyceric.acid..16.504,LMAD,1
GRMZM2G073180,Metabolite,X.60961..adenosine..23.825,GShoot,1
GRMZM2G073180,Metabolite,X.6508..quinic.acid..17.076..s100,GShoot,1
GRMZM2G073465,Metabolite,X.6537496..chlorogenic.acid.2..27.18._alt,LMAN,1
GRMZM2G073465,Seed Traits,CobWeight,LMAN,1
GRMZM2G073693,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,LMAD,1
GRMZM2G073693,Metabolite,X.5984..fructose.1..17.18..s100,LMAD,1
GRMZM2G073693,Metabolite,X.5988..Sucrose..23.988..s100,LMAD,1
GRMZM2G073693,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G073693,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,1
GRMZM2G073693,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G073754,Male Inflorescence,TasselPrimaryBranches,GShoot,1
GRMZM2G073754,Metabolite,X.5321342..beta.sitosterol..28.848,L3Tip,1
GRMZM2G073754,Metabolite,X.5321515..stigmasterol..28.442,L3Tip,1
GRMZM2G073826,Male Inflorescence,TasselLength,L3Tip,4.88069409776415e-06
GRMZM2G073826,Metabolite,X.5951..L.serine.2..11.174..s100,L3Base,1
GRMZM2G073861,Metabolite,X.1060..pyruvic.acid..6.714,LMAN,0.355098294171089
GRMZM2G073861,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GShoot,1
GRMZM2G073888,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,Kern,1
GRMZM2G073888,Metabolite,X.700..ethanolamine..9.879,Kern,1
GRMZM2G073942,Metabolite,X.6255..maltose..2..24.915,L3Base,0.169040151440345
GRMZM2G073942,Metabolite,X.6255..maltose..2..24.915,LMAN,1
GRMZM2G073943,Metabolite,X.3037582..mucic.acid..18.907,Kern,1
GRMZM2G073943,other,RowQuality,L3Tip,1
GRMZM2G074032,Metabolite,X.448388..D.allose.1..17.278,L3Tip,0.930321037603596
GRMZM2G074032,Metabolite,X.5984..fructose.1..17.18..s100,LMAN,1
GRMZM2G074032,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,1
GRMZM2G074032,Metabolite,X.700..ethanolamine..9.879,LMAN,1
GRMZM2G074032,Metabolite,X.791..DL.isoleucine.2..10.225,LMAN,1
GRMZM2G074102,Metabolite,X.637542..4.hydroxycinnamic.acid..17.854,Kern,1
GRMZM2G074102,Metabolite,X.750..glycine..10.456..s100,GShoot,1
GRMZM2G074138,Metabolite,X.2116..alpha.tocophereol..27.379,LMAN,1
GRMZM2G074138,Metabolite,X.5460673..D.saccharic.acid..18.614,LMAD,1
GRMZM2G074138,Metabolite,X.6106..L.leucine.2..9.945,LMAN,1
GRMZM2G074138,Metabolite,X.791..DL.isoleucine.2..10.225,LMAN,1
GRMZM2G074245,Flowering Time,AnthesistoSilkInterval,LMAD,1
GRMZM2G074245,Metabolite,X.6255..maltose..2..24.915,LMAN,1
GRMZM2G074436,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GShoot,1
GRMZM2G074436,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GShoot,1
GRMZM2G074514,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,LMAN,1
GRMZM2G074514,Metabolite,X.700..ethanolamine..9.879,L3Tip,1
GRMZM2G074514,Metabolite,X.791..DL.isoleucine.2..10.225,L3Tip,1
GRMZM2G074567,Flowering Time,DaystoSilk,L3Tip,0.824662099037119
GRMZM2G074567,Flowering Time,DaysToTassel,L3Tip,0.625464825936619
GRMZM2G074567,Metabolite,X.5321342..beta.sitosterol..28.848,LMAN,1
GRMZM2G074572,Metabolite,X.204..allantoin.1..17.293,GRoot,0.324174446080515
GRMZM2G074572,Metabolite,X.5962..L.lysine.2..17.643,GRoot,1
GRMZM2G074946,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,0.0592224201649505
GRMZM2G074946,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,0.0034454249242426
GRMZM2G074946,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G074946,Metabolite,X.6288..L.threonine.2..11.464,L3Tip,0.191531266626677
GRMZM2G075283,Metabolite,X.448388..D.allose.1..17.278,LMAN,0.87048768399129
GRMZM2G075283,Metabolite,X.60961..adenosine..23.825,LMAN,1
GRMZM2G075901,Metabolite,X.738..L.glutamine.2..14.083,L3Base,1
GRMZM2G075901,Metabolite,X.738..L.glutamine.2..14.083,L3Tip,0.499415113138318
GRMZM2G075978,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,LMAN,0.866077545161143
GRMZM2G075978,other,NumberofTilleringPlants,LMAN,1
GRMZM2G076017,Metabolite,X.311..citric.acid..16.615..s100,Kern,0.0524102675746285
GRMZM2G076017,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,LMAD,1
GRMZM2G076017,Metabolite,X.444266..maleic.acid..10.323,LMAN,1
GRMZM2G076017,Metabolite,X.9750..citrulline.2..16.691,Kern,1
GRMZM2G076152,Metabolite,X.6106..L.leucine.2..9.945,Kern,1
GRMZM2G076152,Metabolite,X.835..dehydroascorbic.acid..1..16.863,GRoot,1
GRMZM2G076152,Metabolite,X.8742..shikimic.acid..16.433..s100,Kern,1
GRMZM2G076387,Metabolite,X.6537496..chlorogenic.acid.1..26.37,GRoot,0.770788654848594
GRMZM2G076387,Metabolite,X.9750..citrulline.2..16.691,Kern,1
GRMZM2G076410,Metabolite,X.444972..fumaric.acid..10.94,GRoot,0.00800884834277493
GRMZM2G076410,Metabolite,X.444972..fumaric.acid..10.94,LMAN,0.686182772796717
GRMZM2G076542,Metabolite,X.5951..L.serine.2..11.174..s100,LMAN,1
GRMZM2G076542,Metabolite,X.6106..L.leucine.2..9.945,LMAN,1
GRMZM2G076542,Metabolite,X.92824..D.malic.acid..12.794..s100,L3Tip,1.84893187931134e-05
GRMZM2G076542,other,Spikelets.MainSpike,Kern,1
GRMZM2G076730,Metabolite,X.1060..pyruvic.acid..6.714,LMAN,1
