id,category,trait,tissue,padj
GRMZM2G047152,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
GRMZM2G047152,Seed Traits,CobWeight,GRoot,0.149342539650029
GRMZM2G047223,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G047223,Metabolite,X.2116..alpha.tocophereol..27.379,L3Base,1
GRMZM2G047223,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,0.124390869382356
GRMZM2G047223,Metabolite,X.6057..tyrosine.2..17.871,L3Tip,0.226814202858507
GRMZM2G047316,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G047316,Metabolite,X.892..myo.inositol..19.354..s100,LMAD,1
GRMZM2G047365,Male Inflorescence,TasselLength,GShoot,0.00375457727634476
GRMZM2G047365,other,MainSpikeLength,GShoot,0.0135683179092103
GRMZM2G047434,Metabolite,X.439742..beta.cyano.L.alanine..11.288,Kern,0.993806975071516
GRMZM2G047434,Metabolite,X.5962..L.lysine.2..17.643,Kern,1
GRMZM2G047457,Flowering Time,AnthesistoSilkInterval,GRoot,1
GRMZM2G047457,Metabolite,X.33032..L.glutamic.acid.3..dehydrated...13.232..s100,L3Base,1
GRMZM2G047457,Metabolite,X.738..L.glutamine.2..14.083,L3Base,0.105220581720469
GRMZM2G047457,other,SeedSetLength,L3Tip,1
GRMZM2G047474,Leaf Morphology,UpperLeafAngle,LMAD,0.0402436442772578
GRMZM2G047474,Metabolite,X.311..citric.acid..16.615..s100,LMAD,0.000621768933645184
GRMZM2G047590,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,1
GRMZM2G047590,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAD,1
GRMZM2G047590,other,TasselBranchLength,LMAN,1
GRMZM2G047607,Metabolite,X.5988..Sucrose..23.988..s100,GShoot,0.213174460941996
GRMZM2G047607,Metabolite,X.738..L.glutamine.2..14.083,GShoot,1
GRMZM2G047732,Metabolite,X.5321342..beta.sitosterol..28.848,LMAD,1
GRMZM2G047732,other,TilleringIndex,LMAD,1
GRMZM2G047781,Metabolite,X.12647..L.homoserine.2..12.359,Kern,1
GRMZM2G047781,Metabolite,X.5280450..linoleic.acid..20.399,Kern,1
GRMZM2G047800,Female Inflorescence,CobDiameter,Kern,1
GRMZM2G047800,Metabolite,X.6287..L.valine.2..9.151,LMAN,1
GRMZM2G047995,Metabolite,X.6106..L.leucine.2..9.945,Kern,1
GRMZM2G047995,Metabolite,X.6537496..chlorogenic.acid.1..26.37,Kern,0.232830413757918
GRMZM2G047995,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,Kern,1
GRMZM2G047995,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
GRMZM2G048129,Metabolite,X.439742..beta.cyano.L.alanine..11.288,Kern,0.993806975071516
GRMZM2G048129,Metabolite,X.5962..L.lysine.2..17.643,Kern,0.228201322594314
GRMZM2G048192,Metabolite,X.204..allantoin.1..17.293,GRoot,1
GRMZM2G048192,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GRoot,1
GRMZM2G048210,Metabolite,X.204..allantoin.1..17.293,GShoot,0.804425846536303
GRMZM2G048210,Metabolite,X.5951..L.serine.2..11.174..s100,GShoot,0.00965683317343435
GRMZM2G048274,Metabolite,X.92824..D.malic.acid..12.794..s100,GRoot,0.895543716745721
GRMZM2G048274,Metabolite,X.92824..D.malic.acid..12.794..s100,GShoot,0.866164936930091
GRMZM2G048287,Metabolite,X.12647..L.homoserine.2..12.359,Kern,1
GRMZM2G048287,Metabolite,X.439242..Raffinose..29.282,LMAD,1
GRMZM2G048363,Metabolite,X.2116..alpha.tocophereol..27.379,L3Base,1
GRMZM2G048363,Metabolite,X.439194..glyceric.acid..10.735,LMAN,1
GRMZM2G048363,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GShoot,0.166127301620724
GRMZM2G048363,Metabolite,X.6912..xylitol..15.376,LMAD,1
GRMZM2G048537,Metabolite,X.439242..Raffinose..29.282,GShoot,1
GRMZM2G048537,Metabolite,X.444972..fumaric.acid..10.94,L3Tip,1
GRMZM2G048549,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,1
GRMZM2G048549,Metabolite,X.239..Beta..alanine..1..12.044,LMAD,1
GRMZM2G048549,Metabolite,X.5951..L.serine.2..11.174..s100,LMAD,1
GRMZM2G048616,Flowering Time,AnthesistoSilkInterval,GRoot,1
GRMZM2G048616,Flowering Time,GDDAnthesis.SilkingInterval,L3Base,0.00244347443168236
GRMZM2G048644,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,1
GRMZM2G048644,Metabolite,X.5988..Sucrose..23.988..s100,Kern,0.268633561810158
GRMZM2G048644,Metabolite,X.6106..L.leucine.2..9.945,LMAN,0.00514360210348852
GRMZM2G048644,Metabolite,X.6287..L.valine.2..9.151,LMAN,0.0298478171386507
GRMZM2G048644,Metabolite,X.9750..citrulline.2..16.691,LMAN,1
GRMZM2G048680,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,1
GRMZM2G048680,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,0.000169110577145748
GRMZM2G048680,Metabolite,X.5460673..D.saccharic.acid..18.614,L3Tip,1
GRMZM2G048912,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,LMAN,0.952203020626836
GRMZM2G048912,Metabolite,X.971..oxalic.acid..7.883,GRoot,1
GRMZM2G049057,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GShoot,0.239333810480504
GRMZM2G049057,Metabolite,X.439958..D.glucose.6.phosphate.1..21.394,Kern,1
GRMZM2G049109,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Base,1
GRMZM2G049109,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GShoot,1
GRMZM2G049109,other,NIRStarch,GRoot,0.902811914022939
GRMZM2G049185,Metabolite,X.6508..quinic.acid..17.076..s100,GShoot,1
GRMZM2G049185,other,SecondaryBranchNumber,L3Base,1
GRMZM2G049211,Metabolite,X.6106..L.leucine.2..9.945,LMAN,0.510331517387002
GRMZM2G049211,Metabolite,X.6287..L.valine.2..9.151,LMAN,0.952741346818416
GRMZM2G049342,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GRoot,1
GRMZM2G049342,Metabolite,X.892..myo.inositol..19.354..s100,LMAD,1
GRMZM2G049398,Flowering Time,GDDAnthesis.SilkingInterval,L3Tip,0.588229488272012
GRMZM2G049398,Metabolite,X.1549111..caffeic.acid..19.755,L3Tip,0.242829524955829
GRMZM2G049487,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G049487,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
GRMZM2G049588,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,L3Base,0.000238681246110817
GRMZM2G049588,Metabolite,X.5460935..turanose.1..24.81,L3Base,1
GRMZM2G049588,Metabolite,X.5460935..turanose.1..24.81,LMAD,1
GRMZM2G049588,other,NIRProtein,L3Tip,1
GRMZM2G049839,Metabolite,X.5460935..turanose.1..24.81,L3Base,1
GRMZM2G049839,Metabolite,X.5984..fructose.1..17.18..s100,LMAD,1
GRMZM2G050150,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GShoot,1
GRMZM2G050150,Metabolite,X.700..ethanolamine..9.879,GShoot,1
GRMZM2G050150,Seed Traits,X20KernelWeight,LMAD,1
GRMZM2G050166,Metabolite,X.6508..quinic.acid..17.076..s100,L3Base,1
GRMZM2G050166,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Base,1
GRMZM2G050371,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,1
GRMZM2G050371,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,1
GRMZM2G050371,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,0.0615241665038488
GRMZM2G050412,Metabolite,X.5321515..stigmasterol..28.442,L3Tip,1
GRMZM2G050412,Metabolite,X.5460673..D.saccharic.acid..18.614,L3Tip,1
GRMZM2G050701,Metabolite,X.439242..Raffinose..29.282,GRoot,1
GRMZM2G050701,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Tip,0.30658947824741
GRMZM2G050714,Metabolite,X.311..citric.acid..16.615..s100,L3Base,0.693843255079281
GRMZM2G050714,other,TilleringIndex,L3Tip,0.273904337547135
GRMZM2G050730,Metabolite,X.444972..fumaric.acid..10.94,Kern,0.000384341622785556
GRMZM2G050730,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Tip,1
GRMZM2G050984,Metabolite,X.6912..xylitol..15.376,LMAD,1
GRMZM2G050984,Metabolite,X.892..myo.inositol..19.354..s100,L3Base,1
GRMZM2G051138,Metabolite,X.5951..L.serine.2..11.174..s100,Kern,0.759204198021896
GRMZM2G051138,Metabolite,X.9750..citrulline.2..16.691,LMAN,0.928581516240817
GRMZM2G051185,Metabolite,X.444972..fumaric.acid..10.94,L3Tip,0.204769302679468
GRMZM2G051185,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Tip,0.0013829259698781
GRMZM2G051208,Metabolite,X.5280450..linoleic.acid..20.399,L3Base,0.849986521158397
GRMZM2G051208,Metabolite,X.5460935..turanose.1..24.81,GRoot,1
GRMZM2G051208,other,SecondaryBranchNumber,L3Base,0.405521232419856
GRMZM2G051270,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Tip,1
GRMZM2G051270,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAD,1
GRMZM2G051270,other,NIRProtein,GShoot,0.230226509295333
GRMZM2G051367,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,LMAD,0.186254289252987
GRMZM2G051367,Metabolite,X.6106..L.leucine.2..9.945,LMAD,0.934490174324196
GRMZM2G051458,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,GRoot,1
GRMZM2G051458,Metabolite,X.700..ethanolamine..9.879,L3Tip,0.104412459943601
GRMZM2G051458,Metabolite,X.938..nicotinic.acid..10.27,GRoot,1
GRMZM2G051458,Metabolite,X.938..nicotinic.acid..10.27,GShoot,1
GRMZM2G051458,Metabolite,X.938..nicotinic.acid..10.27,L3Base,0.157747413761487
GRMZM2G051458,Metabolite,X.938..nicotinic.acid..10.27,L3Tip,1
GRMZM2G051917,Metabolite,X.6508..quinic.acid..17.076..s100,L3Tip,1
GRMZM2G051917,other,NIRProtein,GShoot,0.121759177790336
GRMZM2G052206,Flowering Time,DaystoSilk,L3Tip,1
GRMZM2G052206,Flowering Time,DaysToTassel,L3Tip,1
GRMZM2G052206,Metabolite,X.9750..citrulline.2..16.691,LMAN,1
GRMZM2G052255,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,Kern,1
GRMZM2G052255,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,L3Base,1
GRMZM2G052336,Female Inflorescence,EarRankNumber,L3Tip,1
GRMZM2G052336,other,NumberofTilleringPlants,Kern,0.570693026496262
GRMZM2G052418,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,L3Tip,1
GRMZM2G052418,Metabolite,X.6255..maltose..2..24.915,L3Tip,1
GRMZM2G052507,Flowering Time,AnthesistoSilkInterval,GRoot,0.0438836327967966
GRMZM2G052507,Metabolite,X.239..Beta..alanine..1..12.044,GShoot,1
GRMZM2G052507,Metabolite,X.3037582..mucic.acid..18.907,LMAD,1
GRMZM2G052507,Metabolite,X.5988..Sucrose..23.988..s100,GRoot,1
GRMZM2G052507,Metabolite,X.6508..quinic.acid..17.076..s100,LMAD,1
GRMZM2G052507,Metabolite,X.8742..shikimic.acid..16.433..s100,LMAD,1
GRMZM2G052713,Metabolite,X.6255..maltose.1..24.702,LMAD,1
GRMZM2G052713,Seed Traits,TotalKernelVolume,L3Base,0.128757048098308
GRMZM2G052844,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
GRMZM2G052844,other,NIRStarch,LMAD,1
GRMZM2G053008,Development,PlantHeight,Kern,1
GRMZM2G053008,Metabolite,X.311..citric.acid..16.615..s100,L3Tip,0.000173707392459921
GRMZM2G053023,Metabolite,X.119..gamma.aminobutyric.acid..GABA...13.326,GRoot,1
GRMZM2G053023,Metabolite,X.6057..tyrosine.2..17.871,Kern,1
GRMZM2G053079,Metabolite,X.204..allantoin.1..17.293,GRoot,1
GRMZM2G053079,Metabolite,X.6262..L.ornithine.2..16.632,Kern,1
GRMZM2G053284,Development,EarHeight,GRoot,0.0301921092987105
GRMZM2G053284,Metabolite,X.5962..L.lysine.2..17.643,L3Base,1
GRMZM2G053284,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Base,0.0938490159568464
GRMZM2G053284,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,L3Base,0.103122421971238
GRMZM2G053284,Metabolite,X.938..nicotinic.acid..10.27,L3Base,1
GRMZM2G053458,Female Inflorescence,CobDiameter,L3Tip,1
GRMZM2G053458,Female Inflorescence,EarRowNumber,LMAN,0.603779620360077
GRMZM2G053458,Metabolite,X.6288..L.threonine.2..11.464,LMAD,1
GRMZM2G053554,Metabolite,X.6106..L.leucine.2..9.945,Kern,1
GRMZM2G053554,Metabolite,X.6287..L.valine.2..9.151,Kern,1
GRMZM2G053554,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
GRMZM2G053833,Metabolite,X.5460407..threonic.acid..13.652,LMAD,1
GRMZM2G053833,Metabolite,X.827..ribitol..15.66,LMAN,1
GRMZM2G054109,Leaf Morphology,LeafLength,GRoot,1
GRMZM2G054109,Leaf Morphology,LeafLength,GShoot,0.517590671477811
GRMZM2G054109,Leaf Morphology,LeafLength,Kern,0.450156016483704
GRMZM2G054109,Metabolite,X.5988..Sucrose..23.988..s100,GShoot,0.431957220883777
GRMZM2G054152,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G054152,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,0.000550136390797817
GRMZM2G054155,Metabolite,X.239..Beta..alanine..1..12.044,GRoot,1
GRMZM2G054155,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,1
GRMZM2G054162,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GShoot,1
GRMZM2G054162,other,Spikelets.PrimaryBranch,GRoot,0.000423561915501303
GRMZM2G054225,Flowering Time,AnthesistoSilkInterval,LMAN,5.66111510158507e-06
GRMZM2G054225,Flowering Time,GDDAnthesis.SilkingInterval,LMAN,0.257554499287808
GRMZM2G054225,Metabolite,X.444266..maleic.acid..10.323,LMAD,0.31325948879669
GRMZM2G054350,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GShoot,1
GRMZM2G054350,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G054354,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,L3Tip,1
GRMZM2G054354,Metabolite,X.642609..trans.caftaric.acid.2..25.529,L3Tip,0.0866190560024576
GRMZM2G054354,Metabolite,X.642609..trans.caftaric.acid.2..25.529,LMAD,1
GRMZM2G054354,other,TasselBranchLength,LMAD,1
GRMZM2G054465,Metabolite,X.5321515..stigmasterol..28.442,LMAD,1
GRMZM2G054465,Seed Traits,TotalKernelVolume,LMAN,1
GRMZM2G054468,Flowering Time,DaystoSilk,L3Base,0.114747386227514
GRMZM2G054468,Flowering Time,GDDDaystoSilk,L3Base,0.825191593508217
GRMZM2G054468,Flowering Time,GDDDaystoTassel,L3Base,1
GRMZM2G054481,Metabolite,X.128869..galactonic.acid.2..18.504,L3Base,0.68179581798004
GRMZM2G054481,Metabolite,X.439242..Raffinose..29.282,GRoot,1
GRMZM2G054481,Metabolite,X.700..ethanolamine..9.879,L3Tip,1
GRMZM2G054559,Metabolite,X.6106..L.leucine.2..9.945,LMAN,0.0112583977202618
GRMZM2G054559,Metabolite,X.6288..L.threonine.2..11.464,L3Base,0.0913583914472942
GRMZM2G054663,Metabolite,X.5460407..threonic.acid..13.652,Kern,1
GRMZM2G054663,Metabolite,X.642609..trans.caftaric.acid.2..25.529,Kern,1
GRMZM2G054678,Metabolite,X.239..Beta..alanine..1..12.044,L3Tip,0.557331496096136
GRMZM2G054678,Metabolite,X.239..Beta..alanine..1..12.044,LMAD,1
GRMZM2G054678,Metabolite,X.6288..L.threonine.2..11.464,GShoot,1
GRMZM2G054678,Metabolite,X.6537496..chlorogenic.acid.1..26.37,LMAD,0.401840568665272
GRMZM2G054713,other,MiddleLeafAngle,Kern,1
GRMZM2G054713,other,NIRProtein,GRoot,1
GRMZM2G055334,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,1
GRMZM2G055334,Metabolite,X.444972..fumaric.acid..10.94,GShoot,1
GRMZM2G055334,Metabolite,X.738..L.glutamine.2..14.083,LMAD,1
GRMZM2G055450,Metabolite,X.2116..alpha.tocophereol..27.379,L3Tip,1
GRMZM2G055450,Metabolite,X.439242..Raffinose..29.282,GRoot,1
GRMZM2G055619,Metabolite,X.311..citric.acid..16.615..s100,L3Base,0.0828069710795685
GRMZM2G055619,Metabolite,X.700..ethanolamine..9.879,L3Base,1
GRMZM2G055660,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Tip,0.00403008384579562
GRMZM2G055660,other,TilleringIndex,L3Tip,0.00227962284882866
GRMZM2G055809,Flowering Time,AnthesistoSilkInterval,GRoot,1
GRMZM2G055809,Metabolite,X.439194..glyceric.acid..10.735,LMAN,1
GRMZM2G055880,Metabolite,X.12647..L.homoserine.2..12.359,Kern,0.157259877421515
GRMZM2G055880,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,GRoot,1
GRMZM2G055880,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,LMAN,1
GRMZM2G055880,Metabolite,X.5460673..D.saccharic.acid..18.614,GShoot,1
GRMZM2G055880,Metabolite,X.938..nicotinic.acid..10.27,L3Base,1
GRMZM2G055982,other,MiddleLeafAngle,GRoot,1
GRMZM2G055982,other,SeedSetLength,LMAD,0.962977381638918
GRMZM2G056036,Metabolite,X.12647..L.homoserine.2..12.359,L3Tip,1
GRMZM2G056036,Metabolite,X.700..ethanolamine..9.879,L3Base,0.54724937235501
GRMZM2G056036,Metabolite,X.827..ribitol..15.66,Kern,0.627629030209262
GRMZM2G056038,Metabolite,X.444212..trans.aconitic.acid..15.842..s100,L3Tip,1
GRMZM2G056038,Metabolite,X.92824..D.malic.acid..12.794..s100,Kern,1
GRMZM2G056038,other,MiddleLeafAngle,Kern,1
GRMZM2G056038,other,NumberofTilleringPlants,LMAD,1
GRMZM2G056075,Metabolite,X.5460673..D.saccharic.acid..18.614,L3Tip,1
GRMZM2G056075,Metabolite,X.6106..L.leucine.2..9.945,L3Tip,0.719675986489118
GRMZM2G056075,Metabolite,X.6537496..chlorogenic.acid.1..26.37,L3Tip,0.964279091667066
GRMZM2G056143,Metabolite,X.1001..phenethylamine..13.742,GRoot,1
GRMZM2G056143,other,Spikelets.PrimaryBranch,LMAD,0.126305204885553
GRMZM2G056145,Metabolite,X.5460935..turanose.1..24.81,GShoot,1
GRMZM2G056145,other,TasselBranchLength,GRoot,1
GRMZM2G056236,Metabolite,X.5460935..turanose.1..24.81,Kern,1
GRMZM2G056236,other,SouthernLeafBlight,Kern,1
GRMZM2G056462,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GShoot,1
GRMZM2G056462,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,L3Tip,0.0127220002352102
GRMZM2G056495,Flowering Time,AnthesistoSilkInterval,GRoot,1
GRMZM2G056495,Metabolite,X.439451..galactinol.2..26.479,LMAD,1
GRMZM2G056632,Development,EarHeight,GRoot,0.223111240349667
GRMZM2G056632,Metabolite,X.892..myo.inositol..19.354..s100,L3Tip,1
GRMZM2G056697,Male Inflorescence,TasselLength,LMAN,0.00430938637779232
GRMZM2G056697,Seed Traits,X20KernelWeight,L3Base,1
GRMZM2G056702,Development,EarHeight,GRoot,0.909560044891264
GRMZM2G056702,Development,EarHeight,L3Base,1
GRMZM2G056702,other,SouthernLeafBlight,L3Base,1
GRMZM2G056996,Metabolite,X.1001..phenethylamine..13.742,L3Tip,7.76052661133342e-06
GRMZM2G056996,Metabolite,X.5460407..threonic.acid..13.652,LMAD,1
GRMZM2G057031,Metabolite,X.239..Beta..alanine..1..12.044,L3Base,0.142561539265168
GRMZM2G057031,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,0.0329653493219029
GRMZM2G057031,Metabolite,X.6537496..chlorogenic.acid.1..26.37,Kern,1
GRMZM2G057031,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,Kern,1
GRMZM2G057075,Male Inflorescence,TasselLength,LMAN,0.919188723199935
GRMZM2G057075,other,TasselBranchLength,LMAN,1
GRMZM2G057437,Female Inflorescence,EarRowNumber,LMAD,1
GRMZM2G057437,Metabolite,X.6537496..chlorogenic.acid.2..27.18..s100,GShoot,1
GRMZM2G057698,Metabolite,X.1060..pyruvic.acid..6.714,LMAD,1
GRMZM2G057698,Seed Traits,X20KernelWeight,LMAD,0.00570445818363297
GRMZM2G057768,Metabolite,X.2724705..1.6.anhydro.glucose..15.326,L3Base,1
GRMZM2G057768,Metabolite,X.439242..Raffinose..29.282,GRoot,1
GRMZM2G058078,Metabolite,X.439194..glyceric.acid..10.735,LMAN,1
GRMZM2G058078,Metabolite,X.827..ribitol..15.66,LMAD,1
GRMZM2G058089,Metabolite,X.5460935..turanose.1..24.81,GShoot,0.90577410825018
GRMZM2G058089,Metabolite,X.971..oxalic.acid..7.883,GShoot,0.0254349308953288
GRMZM2G058133,Flowering Time,DaystoSilk,LMAN,1
GRMZM2G058133,Flowering Time,DaysToTassel,LMAN,0.149417550227129
GRMZM2G058133,Flowering Time,GDDDaystoSilk,LMAN,0.0427195128940294
GRMZM2G058133,Flowering Time,GDDDaystoTassel,LMAN,0.129852837814369
GRMZM2G058133,Leaf Morphology,LeafLength,LMAN,0.0651603453013674
GRMZM2G058305,Metabolite,X.60961..adenosine..23.825,Kern,1
GRMZM2G058305,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GShoot,1
GRMZM2G058310,Flowering Time,DaystoSilk,LMAN,0.533788103362984
GRMZM2G058310,Metabolite,X.1001..phenethylamine..13.742,LMAD,1
GRMZM2G058310,Metabolite,X.1001..phenethylamine..13.742,LMAN,0.541698092578658
GRMZM2G058310,Metabolite,X.5810..trans.4.hydroxy.L.proline.2..13.267,GRoot,1
GRMZM2G058451,other,NIROil,GRoot,0.337100991397326
GRMZM2G058451,other,NIROil,Kern,3.26261150562779e-05
GRMZM2G058470,Male Inflorescence,TasselLength,Kern,0.51224531347702
GRMZM2G058470,other,TasselBranchLength,Kern,0.00493760903246354
GRMZM2G058584,Metabolite,X.738..L.glutamine.2..14.083,GRoot,0.523095674680457
GRMZM2G058584,Metabolite,X.791..DL.isoleucine.2..10.225,Kern,1
GRMZM2G058734,Metabolite,X.439742..beta.cyano.L.alanine..11.288,GShoot,1
GRMZM2G058734,Metabolite,X.448388..D.allose.1..17.278,GShoot,1
GRMZM2G058734,Metabolite,X.448388..D.allose.1..17.278,LMAD,0.112289600768226
GRMZM2G058734,Metabolite,X.5984..fructose.1..17.18..s100,GShoot,0.25396964761676
GRMZM2G058734,Metabolite,X.60961..adenosine..23.825,GShoot,1
GRMZM2G058734,Metabolite,X.6288..L.threonine.2..11.464,GShoot,0.932376795048895
GRMZM2G058734,Metabolite,X.738..L.glutamine.2..14.083,GShoot,0.0123562007357734
GRMZM2G058734,Metabolite,X.738..L.glutamine.2..14.083,LMAD,0.0116649688939923
GRMZM2G058970,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G058970,Metabolite,X.938..nicotinic.acid..10.27,LMAD,1
GRMZM2G059179,Female Inflorescence,CobDiameter,L3Base,0.752225686889168
GRMZM2G059179,Metabolite,X.204..allantoin.1..17.293,L3Tip,1
GRMZM2G059308,Metabolite,X.444266..maleic.acid..10.323,LMAN,1
GRMZM2G059308,other,NIRProtein,L3Tip,0.641110365813272
GRMZM2G059325,Flowering Time,DaystoSilk,LMAD,1
GRMZM2G059325,Flowering Time,DaysToTassel,LMAD,1
GRMZM2G059381,Metabolite,X.236..L.asparagine.2..14.984,L3Tip,0.0194095556218166
GRMZM2G059381,Metabolite,X.439742..beta.cyano.L.alanine..11.288,L3Tip,0.241756361555441
GRMZM2G059381,Metabolite,X.5460673..D.saccharic.acid..18.614,L3Tip,1
GRMZM2G059393,Metabolite,X.444266..maleic.acid..10.323,Kern,1
GRMZM2G059393,Metabolite,X.6255..maltose..2..24.915,Kern,0.0282402316088946
GRMZM2G059428,Metabolite,X.1060..pyruvic.acid..6.714,Kern,1
GRMZM2G059428,other,GerminationCount,LMAD,1
GRMZM2G059496,Metabolite,X.51..alpha.ketoglutaric.acid..13.859,Kern,1
GRMZM2G059496,Metabolite,X.60961..adenosine..23.825,L3Base,1
GRMZM2G059706,Metabolite,X.2116..alpha.tocophereol..27.379,L3Base,1
GRMZM2G059706,Metabolite,X.239..Beta..alanine..1..12.044,LMAN,1
GRMZM2G059706,Metabolite,X.439742..beta.cyano.L.alanine..11.288,LMAD,1
GRMZM2G059706,Metabolite,X.439742..beta.cyano.L.alanine..11.288,LMAN,2.43809511246695e-07
GRMZM2G059706,Metabolite,X.5962..L.lysine.2..17.643,LMAD,1
GRMZM2G059706,Metabolite,X.5962..L.lysine.2..17.643,LMAN,9.18229247304225e-07
GRMZM2G059706,Metabolite,X.60961..adenosine..23.825,LMAD,0.686698224819482
GRMZM2G059706,Metabolite,X.6106..L.leucine.2..9.945,LMAD,1
GRMZM2G059706,Metabolite,X.791..DL.isoleucine.2..10.225,LMAD,1
GRMZM2G059706,Metabolite,X.791..DL.isoleucine.2..10.225,LMAN,1
GRMZM2G059958,Female Inflorescence,EarLength,L3Base,0.15003483949578
GRMZM2G059958,Metabolite,X.5460935..turanose.1..24.81,L3Base,1
GRMZM2G059965,Metabolite,X.642609..trans.caftaric.acid.2..25.529,L3Tip,1
GRMZM2G059965,Seed Traits,CobWeight,GRoot,1
GRMZM2G060276,Flowering Time,DaystoSilk,L3Tip,1
GRMZM2G060276,Flowering Time,DaysToTassel,L3Tip,0.263489773122435
GRMZM2G060296,Metabolite,X.6262..L.ornithine.2..16.632,L3Tip,0.00839432377540672
GRMZM2G060296,Metabolite,X.9750..citrulline.2..16.691,L3Tip,0.0160598140292518
GRMZM2G060311,Metabolite,X.5988..Sucrose..23.988..s100,L3Tip,1
GRMZM2G060311,Metabolite,X.8742..shikimic.acid..16.433..s100,L3Tip,1
GRMZM2G060485,Metabolite,X.5988..Sucrose..23.988..s100,L3Base,1
GRMZM2G060485,other,MiddleLeafAngle,GRoot,0.0885076000858425
GRMZM2G060505,Metabolite,X.637775..3.5.dimethoxy.4.hydroxycinnamic.acid.2..20.65,GShoot,1
GRMZM2G060505,other,StandCount,Kern,1
GRMZM2G060579,Metabolite,X.2116..alpha.tocophereol..27.379,L3Base,1
GRMZM2G060579,Metabolite,X.5321342..beta.sitosterol..28.848,L3Base,1
GRMZM2G060579,Metabolite,X.5321515..stigmasterol..28.442,GRoot,1
